     24.00000000     16.30000000      0.41414414      0.41464540      0.09600222      0.03442255      0.01570950      0.00832802      0.00488749      0.00308700      0.00206114      0.00143732
     25.00000000     15.60000000      0.42020310      0.40616259      0.09685306      0.03505495      0.01606043      0.00852859      0.00500853      0.00316380      0.00211199      0.00147221
     25.00000000     15.70000000      0.41760325      0.40953373      0.09665221      0.03485181      0.01593785      0.00845451      0.00496173      0.00313287      0.00209072      0.00145708
     25.00000000     15.80000000      0.41501785      0.41288649      0.09644881      0.03465010      0.01581665      0.00838142      0.00491561      0.00310241      0.00206979      0.00144220
     25.00000000     15.90000001      0.41244729      0.41622046      0.09624293      0.03444983      0.01569682      0.00830930      0.00487016      0.00307242      0.00204919      0.00142755
     26.00000000     15.10000000      0.42189332      0.40330309      0.09737443      0.03535827      0.01621315      0.00860931      0.00505374      0.00319040      0.00212826      0.00148245
     26.00000000     15.20000000      0.41923726      0.40675917      0.09716717      0.03514708      0.01608554      0.00853220      0.00500505      0.00315825      0.00210617      0.00146676
     26.00000000     15.30000000      0.41659681      0.41019519      0.09695722      0.03493748      0.01595946      0.00845617      0.00495712      0.00312661      0.00208445      0.00145136
     26.00000000     15.40000001      0.41397125      0.41361211      0.09674470      0.03472942      0.01583484      0.00838119      0.00490989      0.00309548      0.00206309      0.00143617
     27.00000000     15.00000000      0.41350761      0.41357910      0.09708785      0.03485472      0.01588051      0.00839748      0.00491459      0.00309543      0.00206112      0.00143351
     28.00000000     14.60000000      0.41360206      0.41281210      0.09747957      0.03502613      0.01595355      0.00843014      0.00492956      0.00310214      0.00206378      0.00143414
     28.00000000     14.70000000      0.41090635      0.41634519      0.09724753      0.03480605      0.01582276      0.00835186      0.00488047      0.00306988      0.00204172      0.00141852

     29.00000000     14.10000000      0.41699199      0.40770271      0.09815816      0.03547358      0.01619104      0.00856128      0.00500626      0.00314936      0.00209414      0.00145436
     29.00000000     14.20000000      0.41423290      0.41133185      0.09792089      0.03524408      0.01605410      0.00847920      0.00495478      0.00311555      0.00207102      0.00143801
     29.00000000     14.30000000      0.41149106      0.41493811      0.09768094      0.03501653      0.01591894      0.00839837      0.00490414      0.00308233      0.00204837      0.00142196
     30.00000000     13.60000000      0.42101716      0.40171472      0.09889907      0.03598672      0.01646829      0.00871623      0.00509781      0.00320626      0.00213105      0.00147918
     30.00000000     13.70000000      0.41819103      0.40544617      0.09865726      0.03574695      0.01632446      0.00862986      0.00504360      0.00317067      0.00210673      0.00146198
     30.00000000     13.80000000      0.41537429      0.40916440      0.09841289      0.03550899      0.01618229      0.00854464      0.00499017      0.00313560      0.00208276      0.00144504
     30.00000000     13.90000001      0.41259144      0.41283816      0.09816512      0.03527375      0.01604260      0.00846118      0.00493795      0.00310138      0.00205942      0.00142856
     31.00000000     13.60000000      0.41136906      0.41379781      0.09844330      0.03533687      0.01605111      0.00845520      0.00492872      0.00309223      0.00205128      0.00142158
     32.00000000     13.10000000      0.41628640      0.40659906      0.09928778      0.03593292      0.01637525      0.00863735      0.00503693      0.00315988      0.00209544      0.00145147
     32.00000000     13.20000000      0.41340788      0.41042665      0.09902366      0.03568196      0.01622628      0.00854848      0.00498143      0.00312358      0.00207072      0.00143405
     32.00000000     13.30000000      0.41054773      0.41422898      0.09875677      0.03543339      0.01607942      0.00846106      0.00492691      0.00308796      0.00204648      0.00141697
     33.00000000     12.60000000      0.42181313      0.39852817      0.10019433      0.03660124      0.01674389      0.00884627      0.00516182      0.00323836      0.00214690      0.00148645
     33.00000000     12.70000000      0.41885948      0.40247247      0.09992687      0.03633792      0.01658635      0.00875198      0.00510286      0.00319979      0.00212064      0.00146795
     33.00000000     12.80000000      0.41592455      0.40639049      0.09965635      0.03607720      0.01643112      0.00865930      0.00504499      0.00316196      0.00209491      0.00144983
     33.00000000     12.90000001      0.41300870      0.41028190      0.09938292      0.03581905      0.01627818      0.00856820      0.00498818      0.00312486      0.00206968      0.00143207
     34.00000000     12.60000000      0.41298266      0.40963428      0.09977941      0.03599035      0.01635016      0.00859982      0.00500232      0.00313096      0.00207191      0.00143241
     34.00000000     12.70000000      0.41004689      0.41356549      0.09949410      0.03572730      0.01619524      0.00850788      0.00494514      0.00309370      0.00204662      0.00141463
     35.00000000     12.10000000      0.41932968      0.40040894      0.10079366      0.03674692      0.01676886      0.00883765      0.00514479      0.00322068      0.00213088      0.00147258
     35.00000000     12.20000000      0.41631385      0.40446580      0.10050535      0.03647017      0.01660437      0.00873965      0.00508374      0.00318087      0.00210386      0.00145361
     35.00000000     12.30000000      0.41331782      0.40849428      0.10021403      0.03619635      0.01644243      0.00864341      0.00502387      0.00314187      0.00207740      0.00143503
     35.00000000     12.40000001      0.41034163      0.41249448      0.09991985      0.03592541      0.01628297      0.00854887      0.00496515      0.00310365      0.00205149      0.00141684


     36.00000000     12.00000000      0.41400547      0.40686679      0.10068808      0.03643812      0.01655561      0.00869931      0.00505303      0.00315771      0.00208622      0.00143998
     36.00000000     12.10000000      0.41098550      0.41094265      0.10038474      0.03615838      0.01639097      0.00860175      0.00499248      0.00311834      0.00205956      0.00142128
     36.00000000     12.20000000      0.40798741      0.41498588      0.10007911      0.03588209      0.01622917      0.00850612      0.00493322      0.00307984      0.00203350      0.00140302
     36.00000000     12.30000000      0.40501641      0.41898605      0.09977265      0.03561035      0.01607087      0.00841283      0.00487551      0.00304240      0.00200819      0.00138530
     36.00000000     12.40000001      0.40205222      0.42298516      0.09946008      0.03533841      0.01591306      0.00831994      0.00481808      0.00300514      0.00198298      0.00136764
     37.00000000     11.50000000      0.42121936      0.39638049      0.10181421      0.03730159      0.01703730      0.00897410      0.00521812      0.00326191      0.00215486      0.00148684
